panel,support,transform,bootstrap_unit,target_a,target_b,full_map_correlation,full_map_sign,full_map_top_decile,bootstrap_sign_matches_full_fraction,bootstrap_top_decile_inclusion_fraction,repeats,valid_repeats,seed
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,CDK2,-0.12226216761526454,-1,False,0.968,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,CSF1R,0.2788608819578098,1,True,1.0,0.6335,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,EGFR,-0.18885517894075088,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,FGFR1,0.013434866828052065,1,False,0.5915,0.0005,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,IGF1R,-0.3332867990447403,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,JAK2,-0.28681271056741625,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,KDR,0.36481312928135157,1,True,1.0,0.975,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,KIT,0.2510980050509279,1,True,1.0,0.451,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,LCK,0.32271567451114214,1,True,1.0,0.856,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,MAP2K1,-0.05180867783393525,-1,False,0.7975,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,MAPK1,-0.2708392643980957,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,MAPK14,-0.07124764388100244,-1,False,0.937,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,MAPKAPK2,-0.3373834469975352,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,MET,0.05701928506277561,1,False,0.8115,0.0005,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,PLK1,-0.24048724041126507,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,PTK2,-0.13183597587919144,-1,False,0.9945,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,ROCK1,-0.29557896929964533,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,ABL1,SRC,0.24876568329315688,1,False,1.0,0.414,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,AKT2,0.686636050875809,1,True,1.0,1.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,CDK2,0.03086694614563416,1,False,0.694,0.0025,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,CSF1R,-0.34795225005286556,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,EGFR,-0.03625659036805593,-1,False,0.7495,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,FGFR1,0.06577987104062005,1,False,0.756,0.0095,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,IGF1R,0.06003073887129888,1,False,0.835,0.003,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,JAK2,0.055273998355588355,1,False,0.785,0.001,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,KDR,-0.34204721489976264,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,KIT,-0.3704092108012998,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,LCK,-0.3867695540560204,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,MAP2K1,-0.04418116777402536,-1,False,0.75,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,MAPK1,0.3381391336609722,1,True,1.0,0.8585,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,MAPK14,-0.039162802393672466,-1,False,0.766,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,MAPKAPK2,0.20456034786072444,1,False,0.9985,0.2445,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,MET,-0.18576884514205105,-1,False,0.9985,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,PLK1,0.1297157761434034,1,False,0.986,0.027,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,PTK2,0.14308789124581117,1,False,0.98,0.05,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,ROCK1,0.3580251622496612,1,True,1.0,0.9135,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT1,SRC,-0.2974443934200313,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,CDK2,0.11044538468798906,1,False,0.9485,0.015,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,CSF1R,-0.32611480294396566,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,EGFR,0.003757227162239137,1,False,0.5375,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,FGFR1,-0.021444586507252512,-1,False,0.6575,0.0005,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,IGF1R,0.15487750206001014,1,False,0.993,0.051,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,JAK2,-0.002594003215530046,-1,False,0.5345,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,KDR,-0.37119479087313717,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,KIT,-0.33464844540616634,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,LCK,-0.3522831366065199,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,MAP2K1,-0.048111761770244024,-1,False,0.801,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,MAPK1,0.33892095708905606,1,True,1.0,0.902,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,MAPK14,-0.005276944947184708,-1,False,0.532,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,MAPKAPK2,0.3657430434000054,1,True,1.0,0.9445,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,MET,-0.15743392327758474,-1,False,0.9975,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,PLK1,0.08742568345802877,1,False,0.935,0.0045,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,PTK2,0.0647862553789543,1,False,0.861,0.0035,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,ROCK1,0.253278277135782,1,True,1.0,0.4155,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,AKT2,SRC,-0.28224710990193713,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CDK2,CSF1R,-0.35556450494635417,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CDK2,EGFR,-0.10362180746603268,-1,False,0.975,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CDK2,FGFR1,-0.03845879986355832,-1,False,0.7555,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CDK2,IGF1R,0.1868643591114786,1,False,0.994,0.161,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CDK2,JAK2,0.012824621203616176,1,False,0.6045,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CDK2,KDR,-0.17859580932623464,-1,False,0.996,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CDK2,KIT,-0.22223745668457848,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CDK2,LCK,-0.2791571805191738,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CDK2,MAP2K1,0.015668020391570964,1,False,0.6155,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CDK2,MAPK1,0.24434969710291055,1,False,0.9975,0.454,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CDK2,MAPK14,-0.01920031116054062,-1,False,0.6875,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CDK2,MAPKAPK2,0.19952639609103184,1,False,0.9975,0.1595,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CDK2,MET,0.000559359659538794,1,False,0.518,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CDK2,PLK1,0.1581226936076609,1,False,0.9965,0.0585,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CDK2,PTK2,0.2344324924605241,1,False,1.0,0.371,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CDK2,ROCK1,-0.07362540829617842,-1,False,0.897,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CDK2,SRC,-0.16524982168358068,-1,False,0.9865,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CSF1R,EGFR,-0.1587346039083457,-1,False,0.9895,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CSF1R,FGFR1,-0.06702503617246527,-1,False,0.8015,0.0005,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CSF1R,IGF1R,-0.3098127314246622,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CSF1R,JAK2,-0.17970961746609393,-1,False,0.999,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CSF1R,KDR,0.4949322291202619,1,True,1.0,0.999,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CSF1R,KIT,0.6821092274747942,1,True,1.0,1.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CSF1R,LCK,0.31211844181591947,1,True,1.0,0.809,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CSF1R,MAP2K1,-0.21610882648762347,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CSF1R,MAPK1,-0.4275353161445892,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CSF1R,MAPK14,-0.13671571230235702,-1,False,0.9985,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CSF1R,MAPKAPK2,-0.33252152400281776,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CSF1R,MET,-0.012715695085859399,-1,False,0.581,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CSF1R,PLK1,-0.36103503957994476,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CSF1R,PTK2,-0.346446130896711,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CSF1R,ROCK1,-0.22682667106603588,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,CSF1R,SRC,0.13348558366887892,1,False,0.991,0.0185,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,EGFR,FGFR1,-0.18858498159705264,-1,False,0.9995,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,EGFR,IGF1R,0.03143653434472934,1,False,0.7265,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,EGFR,JAK2,-0.13183642367474452,-1,False,0.995,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,EGFR,KDR,-0.22707938882014994,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,EGFR,KIT,-0.14077069857086666,-1,False,0.9905,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,EGFR,LCK,0.21346916333110214,1,False,0.9995,0.2245,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,EGFR,MAP2K1,0.10617450341866089,1,False,0.9825,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,EGFR,MAPK1,-0.03276302553904182,-1,False,0.717,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,EGFR,MAPK14,0.08923196961268881,1,False,0.982,0.0005,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,EGFR,MAPKAPK2,0.08188774523927625,1,False,0.9665,0.0005,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,EGFR,MET,-0.17008111202941126,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,EGFR,PLK1,-0.04982661292887873,-1,False,0.875,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,EGFR,PTK2,-0.24950030515126348,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,EGFR,ROCK1,-0.08831238740328164,-1,False,0.9525,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,EGFR,SRC,0.10868052176750687,1,False,0.9825,0.0015,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,FGFR1,IGF1R,0.004248910495458443,1,False,0.5115,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,FGFR1,JAK2,0.05878570250815716,1,False,0.8465,0.0005,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,FGFR1,KDR,0.13803104944533712,1,False,0.9485,0.08,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,FGFR1,KIT,-0.12246744763794286,-1,False,0.9705,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,FGFR1,LCK,-0.09802822443173283,-1,False,0.9265,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,FGFR1,MAP2K1,-0.13478868474553207,-1,False,0.987,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,FGFR1,MAPK1,-0.06844866023159082,-1,False,0.8625,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,FGFR1,MAPK14,-0.09384376304930402,-1,False,0.949,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,FGFR1,MAPKAPK2,-0.1916459756350172,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,FGFR1,MET,0.02175017330337142,1,False,0.621,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,FGFR1,PLK1,0.02956429989684224,1,False,0.657,0.001,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,FGFR1,PTK2,0.10817507160854593,1,False,0.952,0.0145,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,FGFR1,ROCK1,-0.0799178151767588,-1,False,0.889,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,FGFR1,SRC,0.018917554061044943,1,False,0.6425,0.0005,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,IGF1R,JAK2,-0.05971381049501993,-1,False,0.889,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,IGF1R,KDR,-0.24139005651308815,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,IGF1R,KIT,-0.3222171056567682,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,IGF1R,LCK,-0.32225493634779967,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,IGF1R,MAP2K1,0.1376223300805015,1,False,0.9935,0.015,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,IGF1R,MAPK1,0.28873516610061384,1,True,1.0,0.674,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,IGF1R,MAPK14,0.03776209863125684,1,False,0.7845,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,IGF1R,MAPKAPK2,0.29360064806175323,1,True,1.0,0.7195,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,IGF1R,MET,0.14436064365389994,1,False,0.9905,0.0355,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,IGF1R,PLK1,0.14825960251840856,1,False,0.999,0.011,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,IGF1R,PTK2,0.23544425849366427,1,False,1.0,0.3075,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,IGF1R,ROCK1,-0.043323380074561324,-1,False,0.7625,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,IGF1R,SRC,-0.19586886828935673,-1,False,0.9995,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,JAK2,KDR,-0.12334803314886729,-1,False,0.99,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,JAK2,KIT,-0.15948384220303025,-1,False,0.9965,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,JAK2,LCK,-0.19511466233004127,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,JAK2,MAP2K1,-0.05944543156581476,-1,False,0.922,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,JAK2,MAPK1,-0.03599262625468459,-1,False,0.7755,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,JAK2,MAPK14,-0.25225665462870617,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,JAK2,MAPKAPK2,-0.09766797847558961,-1,False,0.979,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,JAK2,MET,0.003694750868532369,1,False,0.505,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,JAK2,PLK1,0.042311989292835236,1,False,0.8185,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,JAK2,PTK2,0.18396177888975784,1,False,0.9995,0.085,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,JAK2,ROCK1,0.2668867490474018,1,True,1.0,0.519,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,JAK2,SRC,-0.11599932417559819,-1,False,0.991,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,KDR,KIT,0.3880490172157872,1,True,1.0,0.978,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,KDR,LCK,0.11955391291188366,1,False,0.975,0.0055,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,KDR,MAP2K1,-0.15797567018884368,-1,False,0.9975,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,KDR,MAPK1,-0.3935746798560205,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,KDR,MAPK14,-0.16153165192051405,-1,False,0.9995,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,KDR,MAPKAPK2,-0.35361348575624424,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,KDR,MET,0.07622184502659896,1,False,0.8765,0.0025,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,KDR,PLK1,-0.23265273722034285,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,KDR,PTK2,-0.1533144383527139,-1,False,0.982,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,KDR,ROCK1,-0.22967484917155898,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,KDR,SRC,0.056872677657614015,1,False,0.809,0.0035,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,KIT,LCK,0.29874029843365485,1,True,1.0,0.744,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,KIT,MAP2K1,-0.17998024693933795,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,KIT,MAPK1,-0.3838246700103654,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,KIT,MAPK14,-0.13369592021637414,-1,False,0.9965,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,KIT,MAPKAPK2,-0.2834872783926228,-1,False,1.0,0.0,2000,2000,21360891
PKIS2,informative_profiles,two_way_centered,butina_cluster,KIT,MET,-0.05997249273686396,-1,False,0.8325,0.0,2000,2000,21360891
