repetition,random_equal_n_residual_pr,random_minus_full_primary_residual_pr,complete_case_minus_random_residual_pr
939,9.260896179931013,-0.042015762785441169,4.7092991350612508
940,9.3292337452581062,0.026321802541652062,4.6409615697341575
941,9.3128875396567921,0.0099755969403378941,4.6573077753354717
942,9.3140105997002305,0.011098656983776323,4.6561847152920333
943,9.3054722154898251,0.0025602727733708974,4.6647230995024387
944,9.2412267848658978,-0.061685157850556394,4.728968530126366
945,9.2728437368552061,-0.030068205861248032,4.6973515781370576
946,9.3138505070294997,0.010938564313045518,4.6563448079627641
947,9.2976518016629015,-0.0052601410535526583,4.6725435133293622
948,9.2985777499744984,-0.0043341927419557891,4.6716175650177654
949,9.2335762916620467,-0.069335651054407421,4.736619023330217
950,9.2551069757549058,-0.047804966961548345,4.7150883392373579
951,9.1644461887809641,-0.1384657539354901,4.8057491262112997
952,9.2491920346170744,-0.053719908099379765,4.7210032803751893
953,9.190551689591766,-0.11236025312468811,4.7796436254004977
954,9.3036295786082466,0.00071763589179241194,4.6665657363840172
955,9.3337400834693725,0.030828140752918287,4.6364552315228913
956,9.1829274914444561,-0.11998445127199808,4.7872678235478077
957,9.3281832819595962,0.025271339243142066,4.6420120330326675
958,9.3167950957291819,0.013883153012727689,4.6534002192630819
959,9.3004229403235747,-0.0024890023928794136,4.669772374668689
960,9.3664076390199718,0.06349569630351759,4.603787675972292
961,9.3694064737470004,0.066494531030546256,4.6007888412452633
962,9.2139051121986615,-0.089006830517792679,4.7562902027936023
963,9.3646919629047556,0.061780020188301421,4.6055033520875082
964,9.3033099923135971,0.00039804959714295762,4.6668853226786666
965,9.278795075714692,-0.024116867001762188,4.6914002392775718
966,9.2470589495879096,-0.055852993128544526,4.7231363654043541
967,9.2874922379676654,-0.015419704748788732,4.6827030770245983
968,9.2521613026508973,-0.050750640065556851,4.7180340123413664
969,9.2446207389786732,-0.058291203737780961,4.7255745760135905
970,9.2614453809905797,-0.041466561725874485,4.7087499340016841
971,9.3937301751687059,0.090818232452251735,4.5764651398235578
972,9.2341551603071412,-0.068756782409312933,4.7360401546851225
973,9.2689004264596466,-0.034011516256807539,4.7012948885326171
974,9.4026121748712566,0.099700232154802393,4.5675831401210072
975,9.1388942582654042,-0.16401768445104992,4.8313010567268595
976,9.205279556863319,-0.097632385853135162,4.7649157581289447
977,9.2972156949196769,-0.0056962477967772429,4.6729796200725868
978,9.3207691743337104,0.017857231617256275,4.6494261406585533
979,9.2843801726965438,-0.018531770019910354,4.6858151422957199
980,9.1899280405947597,-0.11298390212169451,4.7802672743975041
981,9.3141820198631535,0.011270077146699364,4.6560132951291102
982,9.3062246192159233,0.0033126764994690916,4.6639706957763405
983,9.325777310794809,0.02286536807835482,4.6444180041974548
984,9.1586030360448465,-0.14430890667160767,4.8115922789474173
985,9.1952727166307611,-0.1076392260856931,4.7749225983615027
986,9.2290745710474393,-0.073837371669014829,4.7411207439448244
987,9.1475459481425361,-0.15536599457391809,4.8226493668497277
988,9.4111696190578389,0.10825767634138472,4.5590256959344249
989,9.2971885069177471,-0.0057234357987070439,4.6730068080745166
990,9.3863187496489182,0.08340680693246405,4.5838765653433455
991,9.2942882189421159,-0.0086237237743382877,4.6759070960501479
992,9.3867611558898219,0.083849213173367687,4.5834341591024419
993,9.302038343762268,-0.00087359895418614997,4.6681569712299957
994,9.3004520823462311,-0.0024598603702230548,4.6697432326460326
995,9.2172678152552248,-0.085644127461229402,4.752927499737039
996,9.081166737440487,-0.22174520527596719,4.8890285775517768
997,9.3177999174873545,0.014887974770900314,4.6523953975049093
998,9.2322379191050228,-0.07067402361143138,4.737957395887241
999,9.3085393800709646,0.0056274373545104339,4.6616559349212991
