dataset,calibration_ligands,repetition,panel_targets_k,reference_scope,cluster_adjusted_rand_index,sample_vs_fixed_full_source_panel_medoid_overlap,sample_vs_fixed_full_source_panel_medoid_jaccard,fixed_full_source_panel_mean_nearest_distance_on_reference_map,sample_map_medoids_mean_nearest_distance_on_reference_map,sample_minus_fixed_full_source_panel_mean_nearest_distance_on_reference_map,sample_map_medoids_maximum_nearest_distance_on_reference_map,random_panels_on_reference_map,fraction_random_panels_with_mean_coverage_no_worse_than_sample,random_mean_nearest_distance_median,random_mean_nearest_distance_q025,random_mean_nearest_distance_q975
Docking-44,500,35,8,full_source_map_including_calibration_rows,0.90426264016516211,4,0.33333333333333331,0.39776751007762828,0.41156479004074914,0.013797279963120856,0.71586601120942073,10000,0.00089999999999999998,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,35,8,row_disjoint_complement_map,0.88044645883238259,4,0.33333333333333331,0.39773909407912494,0.41207628253443024,0.014337188455305294,0.71803072188630068,200,0,0.45078004904216912,0.4247871873966752,0.49071652566482354
Docking-44,500,35,10,full_source_map_including_calibration_rows,0.69489465429089403,5,0.33333333333333331,0.36509410302902534,0.38042340776951489,0.015329304740489547,0.71586601120942073,10000,0.00080000000000000004,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,35,10,row_disjoint_complement_map,0.630128644287128,5,0.33333333333333331,0.36508922693674245,0.38099116905045405,0.015901942113711598,0.71803072188630068,200,0,0.41357813786559994,0.39231754641233424,0.44927392838251629
Docking-44,500,36,6,full_source_map_including_calibration_rows,0.66575952065314514,4,0.5,0.43214781831379373,0.43516333718229644,0.003015518868502709,0.7530352020993426,10000,0,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,36,6,row_disjoint_complement_map,0.66575952065314514,4,0.5,0.43178665598372901,0.43507941471646167,0.0032927587327326591,0.75778474019851905,200,0,0.49201774885346561,0.45769520693026289,0.53983556777005326
Docking-44,500,36,8,full_source_map_including_calibration_rows,0.69757596449300108,5,0.45454545454545453,0.39776751007762828,0.40209524016548603,0.0043277300878577507,0.7530352020993426,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,36,8,row_disjoint_complement_map,0.69757596449300108,5,0.45454545454545453,0.3973725602456249,0.40198565548569004,0.0046130952400651459,0.75778474019851905,200,0,0.45140558032984274,0.4245845729602159,0.49078835504924945
Docking-44,500,36,10,full_source_map_including_calibration_rows,0.79324108377702451,8,0.66666666666666663,0.36509410302902534,0.37109295884494137,0.0059988558159160266,0.73727854012080951,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,36,10,row_disjoint_complement_map,0.79324108377702451,8,0.66666666666666663,0.3648126729512598,0.37108230023061245,0.006269627279352652,0.74001704811893321,200,0,0.41358482389813245,0.39216514041388234,0.4488056073711098
Docking-44,500,37,6,full_source_map_including_calibration_rows,0.90426829601833569,2,0.20000000000000001,0.43214781831379373,0.45056633543976815,0.018418517125974421,0.80050433937990129,10000,0.0047999999999999996,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,37,6,row_disjoint_complement_map,0.8739065962445226,2,0.20000000000000001,0.43151388607220081,0.45045821969826982,0.01894433362606901,0.79626900745853813,200,0.0050000000000000001,0.49162039545520092,0.45711732527930105,0.53871382253047884
Docking-44,500,37,8,full_source_map_including_calibration_rows,0.87762973764361396,3,0.23076923076923078,0.39776751007762828,0.41029418024719233,0.012526670169564047,0.80050433937990129,10000,0.00020000000000000001,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,37,8,row_disjoint_complement_map,0.87762973764361396,3,0.23076923076923078,0.39719423947995447,0.41000860231111758,0.012814362831163106,0.79626900745853813,200,0,0.45122808636512568,0.42401971127610227,0.49101373442716195
Docking-44,500,37,10,full_source_map_including_calibration_rows,0.73048034158939712,6,0.42857142857142855,0.36509410302902534,0.37922861053517531,0.014134507506149974,0.71586601120942073,10000,0.00040000000000000002,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,37,10,row_disjoint_complement_map,0.73048034158939712,6,0.42857142857142855,0.36463089190061609,0.37925159094047312,0.014620699039857021,0.72113160446834124,200,0,0.41347241427180059,0.39195188372979506,0.44863453465846415
Docking-44,500,38,6,full_source_map_including_calibration_rows,0.70145850510334629,2,0.20000000000000001,0.43214781831379373,0.44005671105264527,0.0079088927388515362,0.8157280261450961,10000,0.0001,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,38,6,row_disjoint_complement_map,0.70145850510334629,2,0.20000000000000001,0.4316003555292266,0.44001678073059924,0.0084164252013726459,0.81281560629834626,200,0,0.4916836804087224,0.45735065210302489,0.53838326456746277
Docking-44,500,38,8,full_source_map_including_calibration_rows,0.74643206023206499,3,0.23076923076923078,0.39776751007762828,0.4111770700859726,0.013409560008344312,0.77999122035591717,10000,0.00050000000000000001,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,38,8,row_disjoint_complement_map,0.74643206023206499,3,0.23076923076923078,0.39711810433736888,0.4113691819666887,0.014251077629319819,0.77962319438747774,200,0,0.45117402011288099,0.42431598436269125,0.4898086716409345
Docking-44,500,38,10,full_source_map_including_calibration_rows,0.67068774169533119,6,0.42857142857142855,0.36509410302902534,0.37699070549401309,0.011896602464987749,0.77999122035591717,10000,0.0001,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,38,10,row_disjoint_complement_map,0.67068774169533119,6,0.42857142857142855,0.36462276425755091,0.37721300834221427,0.01259024408466336,0.77962319438747774,200,0,0.41335341085764021,0.3923955125254826,0.4484939364619559
Docking-44,500,39,6,full_source_map_including_calibration_rows,0.88998953388800206,3,0.33333333333333331,0.43214781831379373,0.44532072648359144,0.013172908169797715,0.78464214215580474,10000,0.00059999999999999995,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,39,6,row_disjoint_complement_map,0.85998667949382079,3,0.33333333333333331,0.43238063981571762,0.44590885639713329,0.013528216581415675,0.78525227814099818,200,0,0.49269217403352628,0.45754436465919224,0.53973813181249408
Docking-44,500,39,8,full_source_map_including_calibration_rows,0.93280753692034069,4,0.33333333333333331,0.39776751007762828,0.41419092908963095,0.016423419012002671,0.78464214215580474,10000,0.0016999999999999999,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,39,8,row_disjoint_complement_map,0.91452306058946109,4,0.33333333333333331,0.39790866174103029,0.41496465533365706,0.017055993592626773,0.78525227814099818,200,0,0.45198423610520555,0.42512400564069297,0.49118462899918169
Docking-44,500,39,10,full_source_map_including_calibration_rows,0.86227216949411056,6,0.42857142857142855,0.36509410302902534,0.38234237154477846,0.017248268515753118,0.78464214215580474,10000,0.0011000000000000001,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,39,10,row_disjoint_complement_map,0.84608201696366037,6,0.42857142857142855,0.36523210213112767,0.38310621512203596,0.017874112990908297,0.78525227814099818,200,0.0050000000000000001,0.41410591386612672,0.39223127861565676,0.44885790243734391
Docking-44,500,40,6,full_source_map_including_calibration_rows,0.70347762966873428,3,0.33333333333333331,0.43214781831379373,0.44420435904009409,0.012056540726300358,0.83645961850905426,10000,0.00040000000000000002,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,40,6,row_disjoint_complement_map,0.70347762966873428,3,0.33333333333333331,0.43201549152258262,0.44498460271004081,0.012969111187458193,0.83886622679348843,200,0,0.49237587825092455,0.45757297799455765,0.53967316758910211
Docking-44,500,40,8,full_source_map_including_calibration_rows,0.81614811005399845,4,0.33333333333333331,0.39776751007762828,0.40165604789727599,0.0038885378196477083,0.77999122035591717,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,40,8,row_disjoint_complement_map,0.8035213064557285,4,0.33333333333333331,0.39756823323124196,0.40218799487638091,0.0046197616451389423,0.78406086898603466,200,0,0.45159801733465754,0.4244833011449799,0.49093286606026976
Docking-44,500,40,10,full_source_map_including_calibration_rows,0.70774119516285638,6,0.42857142857142855,0.36509410302902534,0.36872766284453018,0.0036335598155048388,0.75371891199763885,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,40,10,row_disjoint_complement_map,0.70213899672680213,6,0.42857142857142855,0.3652635044736538,0.3691526840825014,0.0038891796088476038,0.75725916583308439,200,0,0.41377684803498449,0.3920542438132042,0.44892730612086396
Docking-44,500,41,6,full_source_map_including_calibration_rows,0.84226147467179491,1,0.090909090909090912,0.43214781831379373,0.45107738426722876,0.018929565953435035,0.78464214215580474,10000,0.0054999999999999997,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,41,6,row_disjoint_complement_map,0.82336765870770623,1,0.090909090909090912,0.43088225073919512,0.45075171576869083,0.019869465029495714,0.7862134219739163,200,0.01,0.49119456559150632,0.45619837493024651,0.53878431336738497
Docking-44,500,41,8,full_source_map_including_calibration_rows,0.86084945113896594,3,0.23076923076923078,0.39776751007762828,0.41746333031272997,0.019695820235101691,0.78464214215580474,10000,0.0047999999999999996,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,41,8,row_disjoint_complement_map,0.84279320837320715,3,0.23076923076923078,0.39651165869563754,0.41717507448440255,0.020663415788765016,0.7862134219739163,200,0.0050000000000000001,0.45042201695519768,0.42341489348041844,0.48996238077415466
Docking-44,500,41,10,full_source_map_including_calibration_rows,0.84823496948656574,7,0.53846153846153844,0.36509410302902534,0.38140728122006101,0.016313178191035671,0.77999122035591717,10000,0.00089999999999999998,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,41,10,row_disjoint_complement_map,0.83346482105716135,7,0.53846153846153844,0.36412967885982828,0.38104111661921197,0.016911437759383696,0.78159200002587959,200,0.0050000000000000001,0.41274607573623601,0.39208973186880569,0.44829034551707403
Docking-44,500,42,6,full_source_map_including_calibration_rows,0.81360191441119867,4,0.5,0.43214781831379373,0.43902526015451554,0.0068774418407218096,0.81011935575628824,10000,0.0001,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,42,6,row_disjoint_complement_map,0.81360191441119867,4,0.5,0.43266557937039951,0.43964774756444602,0.0069821681940465119,0.81314381794646406,200,0,0.49252540226383595,0.45819138234396278,0.5397104261550445
Docking-44,500,42,8,full_source_map_including_calibration_rows,0.79022351290105042,5,0.45454545454545453,0.39776751007762828,0.40744282320260883,0.0096753131249805446,0.80278043618439665,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,42,8,row_disjoint_complement_map,0.79022351290105042,5,0.45454545454545453,0.39844994198723749,0.40827363223169599,0.009823690244458505,0.80777959867050653,200,0,0.4521696313298218,0.42559335876916005,0.49066266946816045
Docking-44,500,42,10,full_source_map_including_calibration_rows,0.84961678696331577,7,0.53846153846153844,0.36509410302902534,0.36749103352917312,0.0023969305001477759,0.71586601120942073,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,42,10,row_disjoint_complement_map,0.84961678696331577,7,0.53846153846153844,0.36552819306040424,0.36831170686553905,0.0027835138051348074,0.71939830924726755,200,0,0.41436400340171675,0.39266833282600994,0.44993856853809638
Docking-44,500,43,6,full_source_map_including_calibration_rows,0.80537854490209315,4,0.5,0.43214781831379373,0.43412025379430685,0.0019724354805131239,0.8157280261450961,10000,0,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,43,6,row_disjoint_complement_map,0.80537854490209315,4,0.5,0.43236281585528824,0.43442272479053384,0.0020599089352456024,0.81836179840513035,200,0,0.49219343956700068,0.45757222417756499,0.53928802921569352
Docking-44,500,43,8,full_source_map_including_calibration_rows,0.90064648633509936,5,0.45454545454545453,0.39776751007762828,0.40209524016548603,0.0043277300878577507,0.7530352020993426,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,43,8,row_disjoint_complement_map,0.90064648633509936,5,0.45454545454545453,0.39788854907631155,0.40237896188047401,0.004490412804162458,0.75269756284424261,200,0,0.45149110516942292,0.42483173372014976,0.49027897743239895
Docking-44,500,43,10,full_source_map_including_calibration_rows,0.74503474873743047,9,0.81818181818181823,0.36509410302902534,0.36787804479462538,0.0027839417656000398,0.71586601120942073,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,43,10,row_disjoint_complement_map,0.74503474873743047,9,0.81818181818181823,0.36528948527488814,0.36822230783376786,0.0029328225588797219,0.720607962228206,200,0,0.4138394212619651,0.39256707683592018,0.44894301889480598
Docking-44,500,44,6,full_source_map_including_calibration_rows,0.7391123873425639,5,0.7142857142857143,0.43214781831379373,0.43664432479685106,0.0044965064830573276,0.8013062475385585,10000,0.0001,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,44,6,row_disjoint_complement_map,0.70145850510334629,5,0.7142857142857143,0.43291053587379857,0.43745562080192019,0.0045450849281216121,0.80395829880710268,200,0,0.49267260884156383,0.45787238035671757,0.5401775376310255
Docking-44,500,44,8,full_source_map_including_calibration_rows,0.69899741850273156,6,0.59999999999999998,0.39776751007762828,0.40216313709803336,0.0043956270204050796,0.7530352020993426,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,44,8,row_disjoint_complement_map,0.67597915115413254,6,0.59999999999999998,0.39834479509997622,0.40304586757118899,0.0047010724712127638,0.75530365942266242,200,0,0.45199998374883932,0.42556423166598856,0.49160445943772518
Docking-44,500,44,10,full_source_map_including_calibration_rows,0.8897715511628066,7,0.53846153846153844,0.36509410302902534,0.36988694113685094,0.0047928381078256033,0.71049684459682949,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,44,10,row_disjoint_complement_map,0.82809256554163146,7,0.53846153846153844,0.36533852350017476,0.3707118193228231,0.0053732958226483385,0.71692829202965913,200,0,0.41422736973297247,0.39269330158355586,0.44980988140485656
Docking-44,500,45,6,full_source_map_including_calibration_rows,0.75835785515775711,3,0.33333333333333331,0.43214781831379373,0.44123878472682337,0.0090909664130296441,0.80278043618439665,10000,0.00020000000000000001,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,45,6,row_disjoint_complement_map,0.75835785515775711,3,0.33333333333333331,0.43272796796196328,0.44230352186797928,0.0095755539060159989,0.80452103910301798,200,0,0.49275434431004139,0.45834341130336265,0.53945559176982338
Docking-44,500,45,8,full_source_map_including_calibration_rows,0.83686243024261719,4,0.33333333333333331,0.39776751007762828,0.40516099885545526,0.0073934887778269731,0.77999122035591717,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,45,8,row_disjoint_complement_map,0.83686243024261719,4,0.33333333333333331,0.39823774740973994,0.40611120140956364,0.0078734539998236985,0.7809441416955758,200,0,0.45223979224112937,0.42501505463088757,0.49170555439430208
